Unnamed: 0;Unnamed: 1;Unnamed: 2;Unnamed: 3;Unnamed: 4;Unnamed: 5;Unnamed: 6;Unnamed: 7;Unnamed: 8;Unnamed: 9;Unnamed: 10
;6 004;"Repère : F0-1
MéO Frappe Fenêtre à la française 2 vantaux (F2)
*Intérieur Pin Naturel
*Extérieur Vert forêt-noire 6012 Texturé classe 2
*Profil Plat
*Pose Applique
*Cotes Tableau, Largeur 800mm x Hauteur 620mm
*Hors Tout Largeur 868mm x Hauteur 649mm
*Dormant 75 mm, Dormant Rainuré
*Appui de 75
*Allège maçonnerie 1050 - Hauteur Poignée du sol fini: 1250
*Vitrage 4-20-4 TBE
*Intercalaire (WE) Intercalaire noir WarmEdge avec gaz argon
*Vantail de Service à Droite, vue intérieure
*Poignée Toulon Rosace Rectangulaire ton Inox
*Fiches standard, avec Caches Fiches Modernes 2 Brins ton Inox
*Uw:1,4W/m².K - Sw:0,32 - TLw:38% - RaTr:28dB - Certifié NF
conception et Performance A*4 E*7A V*A2";847.95;1.3;1102.41;1;U;;5.5;1102.41
;MO1;"MAIN D'OEUVRE 
";45.7;1.3;59.41;6;H;;5.5;356.46
;MEXT D;MEXT rep D;552;1.3;717.6;1;U;;5.5;717.6
;Q001;Forfait Quincaillerie;1.45;1.303;1.89;15;F;;5.5;28.35
;;Modifier pour soufflet;;;;;;;;
;;;;;;;;;;
;6 005;"Repère : P1-1
MéO Baie coulissante 3 vantaux 3 rails (PFC3R3)
*Intérieur Pin Naturel
*Extérieur Vert forêt-noire 6012 Texturé classe 2
*Pose Applique, Encastrement de 36mm
*Cotes Tableau, Largeur 2265mm x Hauteur 2310mm
*Hors Tout Largeur 2333mm x Hauteur 2380mm
*Doublage 160 mm, Dormant Rainuré
*Seuil de 205
*Hauteur Poignée du sol fini: 1009
*Vitrage 44.2-20-4 TBE
*Intercalaire (WE) Intercalaire noir WarmEdge avec gaz argon
*Largeur utile de passage = 1244mm
*Vantail de Service à Gauche, vue intérieure
*Poignée Intuitive Rosace Rectangulaire ton Inox
*Avec Profil de tirage extérieur qté:1, et
*Uw:1,6W/m².K - Sw:0,48 - TLw:62%";3139.35;1.3;4081.23;1;U;;5.5;4081.23
;MO1;"MAIN D'OEUVRE 
";45.7;1.3;59.41;8;H;;5.5;475.28
;MEXT E;MEXT rep E;2752;1.3;3577.6;1;U;;5.5;3577.6
;Q001;Forfait Quincaillerie;1.45;1.303;1.89;15;F;;5.5;28.35
;;;;;;;;;;
;6 006;"Repère : P1-2
MéO Frappe Porte-fenêtre à la française 1 vantail
serrure (PF1B)
*Intérieur Pin Naturel
*Extérieur Vert forêt-noire 6012 Texturé classe 2
*Profil Plat
*Pose Applique
*Cotes Tableau, Largeur 1000mm x Hauteur 2530mm
*Hors Tout Largeur 1068mm x Hauteur 2604mm
*Dormant 75 mm, Dormant Rainuré
*Seuil Reduit
*Dormant largeur variable, SANS DLV sur les montants et traverse
basse, et DLV de 73 en traverse haute
*Habillages extérieurs PLAT ALU 30*2 sur les montants,etCORNIERE
80*20*2 en traverse haute
*Pose au sol fini - Hauteur Poignée du sol fini: 1032
*Vitrage 44.2-20-4 TBE
*Intercalaire (WE) Intercalaire noir WarmEdge avec gaz argon
*Dimensions de passage libre du vantail de service = Largeur 930 x
Hauteur 2482
*Ferrage à Droite, vue intérieure
*Serrure avec barillet
*Ensemble Toulon Rosace Rectangulaire ton Inox
*Fiches Vantaux Lourds, avec Caches Fiches Modernes 3 Brins ton
Inox
*Cylindre Nickelé à bouton et numéro (3 Clés)
*Avec 1 entrée d'air [4BY] Découpe + Régulateur hygroréglable 45m³/h
(34 dB), finition Beige 1011, + Auvent Aluminium, Sur Vantail Principal
*Uw:1,3W/m².K - Sw:0,44 - TLw:58% - RaTr:34dB - Certifié NF
conception et Performance A*4 E*9A V*C3

ELARGISSEUR HAUT IMPERATIF";1619.95;1.3;2106.01;1;U;;5.5;2106.01
;MO1;"MAIN D'OEUVRE 
";45.7;1.3;59.41;6;H;;5.5;356.46
;MEXT F;MEXT rep F;1284;1.3;1669.2;1;U;;5.5;1669.2
;Q001;Forfait Quincaillerie;1.45;1.303;1.89;15;F;;5.5;28.35
;F 001;Cylindre à bouton à numéro;40;1.3;52;1;U;;5.5;52
;;MODIFIER POUR IMPOSTE;;;;;;;;
;6 007;"Repère : F1-1
MéO Frappe Fenêtre oscillo-battante 2 vantaux
(FOB2)
*Intérieur Pin Naturel
*Extérieur Vert forêt-noire 6012 Texturé classe 2
*Profil Plat
*Pose Applique
*Cotes Tableau, Largeur 990mm x Hauteur 1000mm
*Hors Tout Largeur 1058mm x Hauteur 1029mm
*Dormant 75 mm, Dormant Rainuré
*Appui de 75
*Allège maçonnerie 1050 - Hauteur Poignée du sol fini: 1350
*Vitrage 44.2-20-4 TBE
*Intercalaire (WE) Intercalaire noir WarmEdge avec gaz argon
*Vantail de Service à Droite, vue intérieure
*Poignée Toulon Rosace Rectangulaire ton Inox
*Fichage Palier, avec Caches Paliers ton Inox
*Uw:1,4W/m².K - Sw:0,36 - TLw:47% - RaTr:33dB - Certifié NF
conception et Performance A*4 E*7A V*A2";1029.95;1.3;1339.01;1;U;;5.5;1339.01
;MO1;"MAIN D'OEUVRE 
";45.7;1.3;59.41;6;H;;5.5;356.46
;MEXT G;MEXT rep G;734;1.3;954.2;1;U;;5.5;954.2
;Q001;Forfait Quincaillerie;1.45;1.303;1.89;15;F;;5.5;28.35
;;;;;;;;;;
;6 008;"Repère : F1-2 & 3
MéO Frappe Fenêtre oscillo-battante 2 vantaux
(FOB2)
*Intérieur Pin Naturel
*Extérieur Vert forêt-noire 6012 Texturé classe 2
*Profil Plat
*Pose Applique
*Cotes Tableau, Largeur 1110mm x Hauteur 1830mm
*Hors Tout Largeur 1178mm x Hauteur 1859mm
*CINTRE SURBAISSÉ 2 COTÉS, Petite hauteur = 1646mm
*Dormant 75 mm, Dormant Rainuré
*Appui de 75
*Allège maçonnerie 1050 - Hauteur Poignée du sol fini: 1350
*Vitrage 44.2-20-4 TBE
*Intercalaire (WE) Intercalaire noir WarmEdge avec gaz argon
*Vantail de Service à Droite, vue intérieure
*Poignée Toulon Rosace Rectangulaire ton Inox
*Fichage Palier, avec Caches Paliers ton Inox
*Uw:1,3W/m².K - Sw:0,41 - TLw:53% - RaTr:33dB - Certifié NF
conception et Performance A*4 E*7A V*A2";2791.35;1.3;3628.83;2;U;;5.5;7257.66
;MO1;"MAIN D'OEUVRE 
";45.7;1.3;59.41;16;H;;5.5;950.56
;MEXT H;MEXT rep H;2404;1.3;3125.2;2;U;;5.5;6250.4
;Q001;Forfait Quincaillerie;1.45;1.303;1.89;30;F;;5.5;56.7
;;;;;;;;;;
;6 001;"F1-4
MéO Frappe Fenêtre oscillo-battante 2 vantaux
(FOB2)
*Intérieur Pin Naturel
*Extérieur Vert forêt-noire 6012 Texturé classe 2
*Profil Plat
*Pose Applique
*Cotes Tableau, Largeur 990mm x Hauteur 1220 mm
*Hors Tout Largeur 1058mm x Hauteur 1029mm
*Dormant 75 mm, Dormant Rainuré
*Appui de 75
*Allège maçonnerie 900 - Hauteur Poignée du sol fini: 1350
*Vitrage 44.2-20-4 TBE
*Intercalaire (WE) Intercalaire noir WarmEdge avec gaz argon
*Vantail de Service à Droite, vue intérieure
*Poignée Toulon Rosace Rectangulaire ton Inox
*Fichage Palier, avec Caches Paliers ton Inox
*Uw:1,4W/m².K - Sw:0,36 - TLw:47% - RaTr:33dB - Certifié NF
conception et Performance A*4 E*7A V*A2";1197.75;1.271;1522.05;1;U;;5.5;1522.05
;MO1;"MAIN D'OEUVRE 
";48;1.3;62.4;8;H;;5.5;499.2
;MEXT A;MEXT Rep A;792;1.256;994.5;1;U;;5.5;994.5
;Q001;Forfait Quincaillerie;1.45;1.303;1.89;15;F;;5.5;28.35
;;;;;;;;;;
;;;;;;;;;;
;;Sous total :;;;;;;;;33651.58
;;;;;;;;;;
;2x;Plancher SDB;;;;;;;;
;;;;;;;;;;
;0.0 000A;"SOLIVE Epicéa Cl2 45x145 mm, entraxe 500mm.
Plancher OSB3 ép.18 mm. Vissé sur bandes type phaltex.
Altimétrie à confirmer selon épaisseur du parquet

Rampanage au lot maçonnerie";996.4;1.3;1295.37;1;;;20;1295.37
;MO1;"MAIN D'OEUVRE 
";48;1.3;62.4;18;H;;20;1123.2
;22590132;OSSATURE DOUGLAS SEC/RAB 45X145X6000;3.7;1.3;4.81;15;ML;;20;72.15
;30322056;DALLE OSB/3 R.L.4 RIVES 18MM 2500X625!!!PALETTE DE 39  UTES;7.8;1.3;10.14;8;M2;;20;81.12
;Q001;Forfait Quincaillerie;1.45;1.303;1.89;10;F;;20;18.9
;;;;;;;;;;
;;Sous total :;;;;;;;;1295.37
;3x;Vélux SDB;;;;;;;;
;2.3 018;Chevêtre pour fenêtre de toit: chevrons porteur doublés au droit des trémies. Lindiers 45x220 mm.;213.62;1.243;265.56;1;U;;20;265.56
;MO1;"MAIN D'OEUVRE 
";45.7;1.3;59.41;2;H;;20;118.82
;Q001;Forfait Quincaillerie;1.45;1.2;1.74;1;F;;20;1.74
;22590041;OSSATURE EPICEA SEC/RAB 45X220X6000     REMISE -11% / PALETTE DE 70 PIECES      TRAITE  2;6.0385;1.201;7.25;20;ML;;20;145
;3.5 GGL 2076;*Fourniture et pose d'une fenêtre de toit VELUX GGL MK04 2076 CONFORT           A ROTATION FINITION BLANCHE WHITE FINISH 78 CM X 98 CM Uw = 1,2W/(m².K) Sw = 0.23. Raccord Encastré EDN;799.32;1.236;987.98;1;U;;20;987.98
;MO1;"MAIN D'OEUVRE 
";48;1.3;62.4;6;H;;20;374.4
;GGUMK040076;FENETRE GGU MK04 0076 CONFORT           A ROTATION FINITION BLANCHE PU          78 CM X 98 CM;435;1.2;522;1;UN;;20;522
;EDNMK040000;RACCORD EDN MK04 POUR ARDOISES          POSE ENCASTREE                          78 X 98;76.32;1.2;91.58;1;UN;;20;91.58
;;;;;;;;;;
;;Sous total :;;;;;;;;1253.54
;1x;Devis 25390;;;;;;;;
;0.0 000A;Dépose ardoises ;17.28;1.3;22.46;25;M²;;20;561.5
;MO1;"MAIN D'OEUVRE 
";48;1.3;62.4;9;H;;20;561.6
;;;;;;;;;;
;;Sous total :;;;;;;;;561.5
;2x;Devis 25402;;;;;;;;
;2.1 010;"Structure poteau poutre pour pose des murs ossature bois
Poutre  lamellé collé, C24, traité CL2 120x400 mm
Poteaux 14x140 mm traversant les deux niveaux de planchers. Pose sur plot béton avec pied de poteaux réglables ";1486;1.3;1931.95;1;F;;20;1931.95
;MO1;"MAIN D'OEUVRE 
";48;1.3;62.4;24;H;;20;1497.6
;2225401176;LAMELLE-COLLE EPICEA 80X2800X13000 GL24H                                         TRAITECLASSE2;705;1.3;916.5;0.3;M3;;20;274.95
;Q001;Forfait Quincaillerie;1.45;1.303;1.89;30;F;;20;56.7
;22240002;CONTRECOLL DOUGLAS 140X140X13000        RAB 4 F, ARETES CHANFREINEES -5% / PALET;790.0021;1.3;1027;0.1;M3;;20;102.7
;;Sous total :;;;;;;;;1931.95
;;;;;;;;;;
;;;;;;;;;Total HT;128607.95
;;;;;;;;;Tot. TVA;22046.58
;;;;;;;;;Total TTC;150654.53
